,Review,Harga,Kemasan,Efektivitas,Aroma
1116,"SUKA PARAHHHHHHHHHH, CETAPHIL INI GENTLE BANGET, DAN SETELAH PEMAKAIAN KULIT JADI LEMBUT BANGETTTTTTTT, AKU BELI CETAPHIL INI 3 BOTOL, SAKING SUKANYA HUAAA, BTW KULIT AKU KOMBINASI, CETAPHIL INI RECOMENDED PARAH, HAHAHAH",0,0,1,0
1117,"Love hate sama produk ini, enaknya dia walaupun ada aha bha gak bikin kering setelah bilas dan ada efek mencerahkan walaupun setitik wkwk tapi kalau muka lagi ada luka atau jerawat kalo pake ini jadi perih itu doang sih yang bikin ga nyaman overall ok",0,0,1,0
1118,"Face wash yang bikin wajah bersih banget, sisa krim dan bedak bersih semua, ga bikin kering atau kulit ketarik gitu, ga berbau juga jadi bikin nyaman. Teksturnya sukaaa banget. Bikin kulit jadi lebih cerah aja gitu karena muka bersih.",0,0,1,1
1119,"walaupun namanya AHA BHA tapi dia cocok untuk kulitku yang kering dan sensitif ini. ingrediants yang gak aneh aneh dan kandungannya juga masih tergolong aman. dia gak bikin muka ketarik, tapi tetep harus pake kandungan yang untuk melembabkan setelahnya.",0,0,1,0
1120,penyelamat buat yg jerawatan banget! mau jenis jerawat apa aja acnes ini emang bisa banget bantu. ga perih sama sekali di wajah teksturmya creamy dan gampang bgt dibilasnya jadi bener2 aman buat yg jerawatan,0,0,1,0
1121,"FACE WASH FAVORIT BANGETT, UDH BELI YANG KE EMPAT KALINYAA, FW INI EMANG AMPUH BANGET BUAT MATENGIN JERAWAT, TAPI SETELAH PEMAKAIAN, AGA2 KESET GITU, YA WAJAR KARNA ADA ALCOHOLNYA, TPI TENANG AJA, KANDUNGAN ,ALCOHOLNYA GK TERMASUK 10 BESAR, BTW, KULIT KU KOMBINASI. 😀👍",0,0,1,0
1122,"Creamy sekali dan gentle untuk wajah yang sedang break out. harga juga tergolong affordable, pertolongan pertama lah jika lagi jerawatan karena facial wash juga salah satu langkah penting di skincare.",1,0,1,0
1123,Menurutku ini sabun jerawat yang gak neko neko tapi membersihkan. sabun muka pertamaku semenjak smp kalo nggak salah ya. dia tu ga bikin bruntusan atau breakout atau kekeringan di mukaku. aman aman aja. ga bikin perubahan yg signifikan juga sih. jadi cuma membersihkan,0,0,1,0
1124,"Untuk aku yang jenis kulitnya berminyak dan berjerawat, Biasa aja gak ada efek samping yang neko-neko, gak bikin breakout gak bikin tambah jerawatan tapi gak menghilangkan jerawat juga, harganya murah, gampang dicari, lumayanlah buat facial wash sehari hari",1,0,1,0
1125,"aku termasuk orang yang tidak beruntung pake ini. dulu pake ini karena jerawatann, pake ini berharap bisa sedikit membersihkan wajah tanpa memperparahh jerawat ataupun menambah jerawat baruuuu. tapi ternyataaa aku tidak cocok dan malah breakout huhu",0,0,-1,0
1126,"face wash pertama aku waktu smp, aku pake ini lumayan lama, gak ada yang istimewa sih dari face wash ini yaa kayak face wash pada umumnya dan dia cocok banget buat pemula. tapi lama"" dia bikin wajah aku jadi kering gitu dan agak panas, alhasil harus cari yg lain dehh😌",0,0,1,0
1127,"Face wash pertama aku, jadi aku dapet rekomen dari temen katanya bagus tapi sayang dari awal pertama pakai bener bener ga cocok di muka aku, kulit muka jadi kering dan terkelupas sehabis pakai dan rasanya juga agak perih, jadi aku stop dan ga mau pakai lagi",0,0,-1,0
1128,"No, ada kandungan yg buruk buat kulit. Dia ga nyelesain masalah oil control gt, malah b aja hasilnya. Ga nimbulin breakout cuma aku tidak suka sama salahsatu ingredients nya, i think dia juga malah kurg safety buat kulit. Repurchase? no.. oh iya baunya enak tapii",0,0,-1,1
1129,aku pakai ini pas SMP-SMA dannnnnn bikin kering banget dikulit aku yg combi to oily. heuheu. repurchased? no. kalo dia suit into my skin type sih boleh aja soalnya gel nya itu lucu banget berwarna warni heuuuuu,0,0,-1,0
1130,"cocok untuk kulit remaja, gak bikin kulit kering banget kayak tanah gersang tapi gak bikin licin banget kayak sabun masih nempel gitu, kalau wangi sih standar aja sih wangi face wash pada umumnya, aku suka kemasannya aja lucu",0,1,1,0
1131,"Sebenarnya produk ini tuh bagus, ada dimana mana, murah, dan kebanyakan temen temen w tuh pada make. Cuma ntah kenapa dikulit w agak kurang cocok ya, pas di kulit bersih cuma kok malah bikin kering. Akhirnya kalau pake produk ini ya harus pake pelembab extra.",1,0,-1,0
1132,"waktu itu keburu gatau beli facial wash apa soalnya lagi gak bawa skincare routine. sekitar semingguan pake ini, kok komedoku muncul ya, emang dia ini gentley facial wash jadi gak bikin kulit keset dan gak bikin kulit makin cerahan. alhamdulillah gak bikin bruntusan",0,0,-1,0
1133,"waktu itu liat iklan di tv trs lgsg beli setelahnya karna produk ini tuh anak muda banget cuy wkwkwkw bakalan cocok nih kyknya. pas pemakaiam tau2 nya gacocok;( muka jadi super duper kering yg sampe ngelupas gituuu kulitnyaaa, terus muka juga jadi kayak ketarik bangett",0,0,-1,0
1134,"Pastinya FOMO dong ngeliat review facial wash ini bagus dari semua orang. Akhirnya aku cobain dan beneran bagus. Suka banget sama foam nya yang banyak. Selebihnya nothing special sih, sama kaya produk facial wash yang lain untuk ngebersihin.",0,0,1,0
1135,Nyobain produk fenomenal ini karena kebetulan dapet gift. Ternyata facial foam ini memang lumayan nyaman dipakai. Ringan banget di wajah dengan busa yang melimpah dan lembut. Efek setelah pemakaian kulit wajah juga jadi lebih freah dan kenyal.,0,0,1,0
1136,"ini fw soso aja sih menurutku, krn abis pakenya lgsg cerah gt, gamblang. tp entarannya balik ke warna asli kulitku. trs abis makenya kdg merasa ketarik kdg gak. udah ngabisin dua tube dan tube ketiga ga aku lanjutin krn lg jerawatan parah",0,0,0,0
1137,pertama tama make suka banget karna ngebersihinnya kerasa dan sehabis cuci muka gak bikin kulit keset ketarik. busany lumayan banyak. udah repurchase berkali kali tapi makin ke sini kenapa berasa kurang nampol ya jadi biasa aja gak se-wow dulu.,0,0,1,0
1138,Dia ga bikin kulit kering tapi menurut aku lebih cocok digunakan untuk yang berkulit normal dibandingkan yang kulitnya kering. Ga bikin kulit ketarik dan harganya cukup terjangkau. Salah satu foolproof cleanser yang gampang ditemukan.,1,0,1,0
1139,"Untuk kulitku yang berminyak pake sabun ini bikin kulit wajah moist, gak bikin kering, keliatan lebih sehat. Kaya ada wangi kelapanya tapi gak nyengat. Udah sekitar 3 tahunan pake ini dan ngerasa cocok :)",0,0,1,1
1140,"pertama kali nyobain facialwash hada labo yg ini bikin lembab bgt ga bikin muka kering kaya ketarik gitu walaupun busanya banyakk, hehe bagus produknyaa sampe skrng masi pake inii❤️ sempet ragu sama produk ini awal awalnya takut ini bo eh tenyata engga emmg sbgs itu",0,0,1,0
1141,"sebenernya ga ada pengaruh yang gimana-gimana banget sih, cuma membersihkan aja. Tapi face wash ini cukup gentle untuk yg kulitnya sensitif karena mengandung alkohol dan fragrance. Setelah pakai ini juga kulitku lumayan kenyal, dan terasa seger",0,0,1,0
1142,sorry tbs tapi rangkaian tea tree ini bikin mukaku breakout :( sedih karena ternyata kulitku ini ga cocok sm tea tree. jadi setelah cuci muka pake ini muka berasa ketarik dan panas :( aku juga ga suka baunya. botolnya standar botol tbs lah ya 😞,0,0,-1,-1
1143,"sorry to say, facewash ini biasa aja di aku, ga bikin breakout tapi ga ngaruh juga di jerawat. wajah juga tetep minyakan:( udah habis sebotol ga ngaruh apa apa pokoknya:( padahal udah excited bgt nyoba facewash ini, sayang sekali huhuhuu:(",0,0,-1,0
1144,Pertama kali cobain dunia perskincare an ini cobain TBS karena ada di mall. Lumayan cocok di awal jerawat beruntusan di jidat ilang. Tapi lama2 ga gtu ngaruh buat yg masih remaja cocok utk kantong dan ini bagus,0,0,1,0
1145,"Facial wash pacar yang kulitnya lebih sensitif dan oily. Ajaibnya cuma cocok sm tea tree-nya tbs, Yang gak bikin jerawat doi kambuh. Udah abis berbotol2 dalam setahun. Makanya kadang suka nyetok kalo lagi promo :))",0,0,1,0
1146,"This product doesn't work on me. karena sama oilnya, aku berani buat coba semua varian tea tree. Tapi facial wash ini malah bikin kulitku jadi lebih berminyak dan jerawat-jerawat kecil malah gak hilang-hilang. So I stop this dan berganti sama cetaphil.",0,0,-1,0
1147,Juaranyaa buat blemish skin deh! meskipun awal mencoba wajah akan kerasa ketarik karena sifatnya dia nge-matt wajah tapi ampuh banget ngebuat wajah terhindar dari bakteri penyebab jerawat-jerawat nakal,0,0,1,0
1148,"Dia struktur nya kayak gel gitu, ga berbau dan enak banget. Selama aku pake sih cocok2 aja, bikin ngelembabin dan jerawat jg lama2 hilang. Bruntusan aku jg pake ini bisa hilang lama2, jadi rekomendasi buat kalian kalau kulit nya normal to dry kaya aku.",0,0,1,1
1149,"Aku dapet ini waktu event JxB, dapet yang kemasan kecil. Lumayan lah untuk coba face wash baru. Sebenernya gak timbul masalah kok, cuman ya biasa aja face wash ini. Gak ngerasain efek lebih cerah juga. Wangi dan teksturnya oke. Mungkin akan coba face wash yang lain.",0,0,0,1
1150,"pertama kali coba kulit langsung terasa lembab dan halus banget. untuk efek mencerahkan juga udah mulai keliatan setelah pemakaian kurang lebih 1 bulan. untuk harga masih cukup terjangkau, gak terlalu mahal",1,0,1,0
1151,"Baru pertama kali nyobain fw hadalabo shirojyun ini, tapi kulit ku jadi kering banget. Kalau kata teman ku itu artinya kulit aku normal to dry jadi ga cocok. Boleh mint pendapat, kira-kira aku lanjutin pakai aja atau engga ya",0,0,-1,0
1152,"Suka banget sama facial wash ini. Bikin cerah muka pas sesudah pake ini, bikin seger juga. Meskipun banyak busanya tapi ini ga bikin kering dan ketarik sama sekali. Teksturnya juga oke banget, gaada wangi yang mengganggu di hidung samasekali",0,0,1,1
1153,"beli ini gegara lucu banget liat packagingnyaaa, terus juga aku lagi pencarian fw banget, pas iseng baca claimnya lumayan juga. jadi beli deh. markicob aja duluu, berharap bangett semoga ga bikin bo di aku.",0,1,0,0
1154,yahh facial wash favorit akuh. fw ini gentle banget jadi ngga bikin muka kering. apalagi dengan formulanya yang baru bikin makin mantull. pokoknya dia ngga pernah bikin masalah di muka aku. membersihkannya juga ok. lop banget dahh,0,0,1,0
1155,"Asli packagingnya gemesin banget. Terus wanginya termasuk soft sih buat aku, klaimnya non soap formula tapi masih ada busanya menurut aku masih gapapa. Ga bikin kulit kering atau ketarik gtu abis dibilas.",0,1,1,1
1156,"Sebelumnya pake yang gentle wash kemasan lama, eh tau2 kemasannya udah ganti dong, jadi lebih bagus lagi😍 bakal repurchase terus2an karena lebih suka fw gentle, selain itu si wardah ini juga bantu ngurangin bruntusanku huhu, lup banget😍",0,1,1,0
1157,"Huaa, Pas 2 kali pemakaian langsung breakout di pipi. Pas breakout, aku paksain lagi buat make, eh malah nambah jerawat nya di daerah break out, padahal udh berharap banget, BTW, kulit ku Kombinasi 😭",0,0,-1,0
1158,Awal2 pemakaian aman2 aja. Wajah terasa bersih tapi gak ketarik. Oil control nya lumayan sih. Tapi lama2 bikin hidung komedoan :( Dan makin lama malah jerawat jd nambah banyak. Blm hbs 1 tube tapi udah aku stop takut break out lbh parah,0,0,-1,0
1159,Pemberish muka yang lembut banget! Terus manjur juga buat jerawat. Bikin muka ga kering dan juga jadi lembab dan lembut banget! Busanya juga sedikit dan gampang banget di bilas. Suka banget lah pokoknya akutu.,0,0,1,0
1160,"Wanginya unik banget, kaya wangi herbal menurut ku. Meskipun teksturnya gel di kulit ku yang kering dia ga bikin efek keset atau ketarik sama sekali. Karena dia busanya dikit, dibilasnya juga gampang gausah berkali-kali.",0,0,1,1
1161,"Facial wash yg lumayan oke buat kulit berminyak dam rentan berjerawat kaya kulit gue. Busanya juga lembut, gak terlalu keras. Jerawat gue yg kecil2 juga lama2 ilang, tp emang ga cepet. Dan fw ini gak bikin kulit gue kering. Tetep lembab dan cocok buat ngatasin jerawat.",0,0,1,0
1162,Awal pake fw ini emang muka aku rada ketarik tapi lama lama jadi biasa wanginya juga enak dan ngga menimbulkan efek negatif di muka harganya juga terjangkau banget bisa dibeli di supermarket rekomended deh pokoknya,1,0,1,1
1163,"Aku pengen banget cocok produk ini karena murah dan gampang dicarinya, tapi sayang diaku gk cocok malah bikin kulitku makin kering trus muncul jerawat di area pelipis. Awalnya aku kira bukan ini penyebabnya karena aku jarang gak cocok sabun tapi ternyata memang dia:’)",1,0,-1,0
1164,"setelah dipake muka kerasa seger banget, ditambah extract summer plumnya bikin muka lebih cerah dan lumayan banget buat ilangin kusam diwajah. Wanginya juga enak dan ga nyengat. Ditambah harganya yang super murmer bikin aku cinta banget sama produk ini 😍",1,0,1,1
1165,beli ini karena galau banget dari dulu gonta-ganti fw tp selalu gacocok. aku kira bakalan cocok sama yg satu ini ternyata sama aja bikin jerawatan dan bruntusan di aku huhu sedih banget. sampe sekarang belum nemuin fw yang cocok buat muka,0,0,-1,0
1166,"Facewash favorit sebelum mengenal perscincare-an lebih jauh kaya sekarang. Wanginya seger banget aku suka, Ini buat kulit cerah, juga buat minyak-minyak di muka bye gitu aja. Tapi sayangnya pas udah dipake itu muka jadi keset dan agak sedikit ketarik.",0,0,1,1
1167,"Kalo di kulit ak yg kombinasi ini tuh cocok banget. Aku ud pake lebih dari 3 tahun dan suka bgt. Dia bikin muka jd bersih, seger, trs ampuh bikin jerawat jd kering. Pernah pake yg kuning tp malah bikin kulit jd kering. Smpe skrg masih setia sama yg ijo ini🤟",0,0,1,0
1168,"awalnya beli facial wash ini berharap bisa ngatasin jerawat di muka aku, tapi ternyata setelah pakai facial wash ini muka aku malah kerasa kaya ketarik dan kering banget gitu, dan setelah pakai facial wash ini, di pemakaian kedua/ketiga malah bikin bruntusan di muka aku",0,0,-1,0
1169,"Cleanser yang saya gunakan saat zaman S1 dulu, aroma greenteanya saya suka. Namun saat kelamaan menggunakan produk ini, membuat kulit menjadi kering dan terasa tertarik. Produk ini tidak menimbulkan breakout yang parah di kulit saya.",0,0,-1,1
1170,"akuu pakai ini mukaa ku jdi keset dan ketarik banget, tapi aku ngerasa bersih sih. aku ga cocok pakai ini dan pemakaian pertama seperti panas di bagian hidung dan jerawat aku mungkin karna ini matcha kali ya",0,0,-1,0
1171,"Dibreak out, gatau lagi proses gatau emang gacocok:') padahal aku bucinnya garnier😌 wanginya enak, gabikin keset pas akhir pemakaian terus gabikin ketarik juga. dan aku pakai ini sekitar satu tahun lalu, repurchase? no",0,0,1,1
1172,"pake ini dibarengin sama day cream nya, wah mantuul kulit aku beneran cerahan dan minyak di wajah aku juga lumayan berkurang padahal lebih difokuskan lebih ke white. udah gitu teksturnya lembut bangeet jadi cocok buat yg kulitnya rada belang apa pengen putihan",0,0,1,0
1173,"Salah satu facial wash terfavoritekuu, cocok banget sama kulitku yang berminyak, dulu kulitku gampang jerawatan, alhamdulillah sekarang udah gak lagiiii, ponds ini bisa banget bikin kulitku cerah, daya bersihinnya juga oke bangeett. bakalan repurchase!!",0,0,1,0
1174,"Facial foam dari ponds udah jadi facial foam andalan aku dari dulu, jadi waktu keluar varian yang satu ini cukup penasaran dan coba beli deh, tapi setelah cuci muka pake facial foam ini kulit aku berasa kering dan ketarik gitu",0,0,-1,0
1175,"awalnya nyobain facial wash ponds ini karena lagi nyari produk yang bisa mencerahkan kulit wajah yang kusam. dan pas dicobain ternyata lumayan mencerahkan juga.kemasan nya juga lucu banget gemes, kalo klaim menyamarkan noda gak keliatan atau mungkin belum kali ya hehe",0,1,1,0
1176,"waduhh tertumben banget facewashnya ponds bikin wajah aku jadi bener"" kering dan ketarik padahal produk face wash ponds lainnya ga kaya gini efeknya. bener"" bikin wajah jadi bersih sih. aromanya khas ponds kaya umumnya dan harganya murah menurut aku",1,0,-1,0
1177,"facial foam yang cocok buat kulit sensitive ini bener² Must have item gue banget! baunya juga wangi tapi ngga ngeganggu kulit harganya juga murah ,repurchase? YES banget udh tube kelima hehehehe. Love",1,0,-1,1
1178,"cocok bgt aku pake whip foam sakura white dari garnier ini, cuci muka aku berasa bersih bgt, kulit kaya berasa lebih cerah kalo abis cuci muka pake garnier sakura whip foam ini, seneng deh pokoknya udah dapetin whip foam yg cocok sama kulit wajah aku 😊",0,0,-1,0
1179,awal beli pas perdana pakai kulit kaya ketarik. ternyata aku kebanyakan numpahinnya. pas besok nya aku pakai lagi udah ga ada rasa ketarik. suka sih sama fw ini. cari nya juga gampang di minimarket ada 😁,0,0,1,0
1180,"Ngebersihin banget sih ini. Kalo masalah bikin muka kerasa ketarik, muka jadi keset, bikin kering, masih mendingan ini dibanding yg kuning. Yg ini juga ga terlalu bikin muka kelihatan bedakan, meskipun iya tapi masih mendingan yg ini. Buat harga affordable",1,0,1,0
1181,Awalnya cuma coba coba karena penasaran banget sama facial foam ini. Tapi sampau sekrang cocok cocok aja dan alhamdulillah gak ada masalah di wajah aku. abis cuci muka pakai ini juga bikin cerah dan gak buat kulit aku jadi kering. Dari teksturnya juga enak kok.,0,0,-1,0
1182,kalo lg jerawatan biasanya pake ponds yg ini soalnya lumayan ngeringin jerawat dan bikin kempes juga cuma sayangnya bikin kulit lumayan kering padahal tipe kulit oily dan rasanya agak ketarik jd harus pake hydrating toner kalo habis pake face wash ini,0,0,0,0
1183,"Sebenernya pas pake ini bagus2 aja si,beruntusan sm jerawat pada ilang trus bersih gitu. cuma di kulit aku yg kering malah makin kering jdnya. Pas baru dipake muka kyak ketarik gitu huhu:(:( busa banyak dan harga murahh bgt si utk harga sgtu.kayanya utk muka oily cocok.",1,0,1,0
